start_time,Airln_cd_8L,Airln_cd_A6,Airln_cd_DR,Airln_cd_KY,Flt_nbr_6521,Flt_nbr_6523,Flt_nbr_7101,Flt_nbr_8239,Flt_nbr_8291,Flt_nbr_8321,Flt_nbr_961,Flt_nbr_9895,Flt_nbr_9945,Flt_nbr_9947,AirCrft_Typ_319,AirCrft_Typ_320,AirCrft_Typ_321,AirCrft_Typ_330,AirCrft_Typ_737,Cls_Cd_Y,Pax_Qty_y,ds,y
2019-02-02 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8546255506607932,2019-02-02 09:30:00,-0.007730706373393
2019-02-02 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.37004405286343617,2019-02-02 18:20:00,1.0711478294968613
2019-02-02 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.40969162995594716,2019-02-02 23:20:00,0.004618003450508286
2019-02-03 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.34801762114537443,2019-02-03 07:05:00,0.12085092686023295
2019-02-03 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.18942731277533037,2019-02-03 07:05:00,0.6684026880204792
2019-02-03 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9251101321585904,2019-02-03 09:30:00,-0.393807858356528
2019-02-03 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.44933920704845814,2019-02-03 23:20:00,0.7233904407340838
2019-02-04 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-02-04 07:05:00,-0.7539139569432067
2019-02-04 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.23348017621145373,2019-02-04 07:05:00,-1.072710021769212
2019-02-04 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9339207048458151,2019-02-04 09:30:00,-0.7996540211339801
2019-02-04 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4405286343612335,2019-02-04 23:20:00,-1.5353713248126846
2019-02-05 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5154185022026432,2019-02-05 07:05:00,-1.094306420115945
2019-02-05 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.40088105726872253,2019-02-05 07:05:00,-0.17302621679646504
2019-02-05 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9559471365638768,2019-02-05 09:30:00,-1.0726546463888356
2019-02-05 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4713656387665199,2019-02-05 18:20:00,-0.6274919635442544
2019-02-05 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49779735682819387,2019-02-05 23:20:00,-1.3003028351155521
2019-02-06 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3259911894273128,2019-02-06 07:05:00,0.11891278854706447
2019-02-06 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.47577092511013214,2019-02-06 07:05:00,-0.2543172751887832
2019-02-06 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9823788546255507,2019-02-06 09:30:00,-0.5523475723736988
2019-02-06 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-02-06 23:20:00,-0.34972905557704226
2019-02-07 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-02-07 07:05:00,0.2621135222000173
2019-02-07 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.26872246696035246,2019-02-07 07:05:00,2.557256912653974
2019-02-07 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9867841409691631,2019-02-07 09:30:00,0.04565116030930084
2019-02-07 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4317180616740089,2019-02-07 18:20:00,1.418074587553996
2019-02-07 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4273127753303965,2019-02-07 23:20:00,1.221658113359478
2019-02-08 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3788546255506608,2019-02-08 07:05:00,3.9049829202508666
2019-02-08 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-08 07:05:00,1.536134898516136
2019-02-08 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8590308370044053,2019-02-08 09:30:00,1.6892478252564354
2019-02-08 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4801762114537445,2019-02-08 23:20:00,1.5703568835886519
2019-02-09 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.28193832599118945,2019-02-09 07:05:00,4.748460714141731
2019-02-09 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-09 07:05:00,2.190561143802523
2019-02-09 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8854625550660795,2019-02-09 09:30:00,1.690909086667723
2019-02-09 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5110132158590308,2019-02-09 18:20:00,4.584881840510323
2019-02-09 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.47577092511013214,2019-02-09 23:20:00,3.1852691015008947
2019-02-10 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5066079295154184,2019-02-10 07:05:00,2.7696768717772247
2019-02-10 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.40969162995594716,2019-02-10 07:05:00,5.071576058637083
2019-02-10 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9515418502202644,2019-02-10 09:30:00,2.375016535835773
2019-02-10 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.44933920704845814,2019-02-10 23:20:00,3.889533189125896
2019-02-11 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-11 07:05:00,2.732907619207403
2019-02-11 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4273127753303965,2019-02-11 07:05:00,4.399152814728419
2019-02-11 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9779735682819384,2019-02-11 09:30:00,2.438532097127319
2019-02-11 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5154185022026432,2019-02-11 23:20:00,3.0792252480803985
2019-02-12 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4713656387665199,2019-02-12 07:05:00,2.3423450614137926
2019-02-12 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.40088105726872253,2019-02-12 07:05:00,3.764274078714845
2019-02-12 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9427312775330399,2019-02-12 09:30:00,1.4317523065069264
2019-02-12 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5682819383259912,2019-02-12 18:20:00,3.4117544072397106
2019-02-12 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5154185022026432,2019-02-12 23:20:00,1.8399242352601806
2019-02-13 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3259911894273128,2019-02-13 07:05:00,3.0683716735266557
2019-02-13 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-13 07:05:00,1.96418658882446
2019-02-13 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8898678414096917,2019-02-13 09:30:00,1.3286433482463702
2019-02-13 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.47577092511013214,2019-02-13 23:20:00,1.5636010871827506
2019-02-14 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4713656387665199,2019-02-14 07:05:00,1.5132648664207495
2019-02-14 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.24669603524229072,2019-02-14 07:05:00,1.5813765842835235
2019-02-14 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9295154185022028,2019-02-14 09:30:00,0.9601201918425033
2019-02-14 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4449339207048459,2019-02-14 18:20:00,1.8965178740046964
2019-02-14 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4537444933920705,2019-02-14 23:20:00,0.7423288208227571
2019-02-15 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.5682819383259912,2019-02-15 07:05:00,2.153459638950443
2019-02-15 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.43612334801762115,2019-02-15 07:05:00,1.5304866097177598
2019-02-15 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8281938325991192,2019-02-15 09:30:00,0.5684501264413684
2019-02-15 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.3303964757709252,2019-02-15 23:20:00,1.0007657210386627
2019-02-16 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3788546255506608,2019-02-16 07:05:00,1.8224809904416657
2019-02-16 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5154185022026432,2019-02-16 07:05:00,1.4027356071897774
2019-02-16 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9735682819383262,2019-02-16 09:30:00,0.30154079302789916
2019-02-16 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.47577092511013214,2019-02-16 18:20:00,1.4537917078966693
2019-02-16 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.28193832599118945,2019-02-16 23:20:00,1.0017071025050583
2019-02-17 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4933920704845815,2019-02-17 07:05:00,1.4632608979410064
2019-02-17 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.33480176211453744,2019-02-17 07:05:00,2.0555559664452536
2019-02-17 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9691629955947139,2019-02-17 09:30:00,0.4170538364927321
2019-02-17 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4845814977973569,2019-02-17 23:20:00,1.1019365409860502
2019-02-18 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2599118942731277,2019-02-18 07:05:00,3.3941450362800665
2019-02-18 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4669603524229075,2019-02-18 07:05:00,1.1246958223206842
2019-02-18 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9647577092511015,2019-02-18 09:30:00,0.32258343757086955
2019-02-18 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.3039647577092511,2019-02-18 23:20:00,0.6962011289693508
2019-02-19 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3436123348017622,2019-02-19 07:05:00,0.9308266156234734
2019-02-19 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.49779735682819387,2019-02-19 07:05:00,0.7523517646708566
2019-02-19 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8370044052863437,2019-02-19 09:30:00,0.004285751168250527
2019-02-19 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.4669603524229075,2019-02-19 18:20:00,0.9479376081597306
2019-02-19 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2775330396475771,2019-02-19 23:20:00,0.2732439736556412
2019-02-20 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4449339207048459,2019-02-20 07:05:00,0.3983369579255635
2019-02-20 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3744493392070484,2019-02-20 07:05:00,0.5633002160663785
2019-02-20 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-02-20 09:30:00,-0.25188075845222874
2019-02-20 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4581497797356829,2019-02-20 23:20:00,0.03562821646120134
2019-02-21 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-21 07:05:00,0.34794536178318697
2019-02-21 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3656387665198238,2019-02-21 07:05:00,0.9517031340253151
2019-02-21 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9339207048458151,2019-02-21 09:30:00,-0.24119331003961464
2019-02-21 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5022026431718063,2019-02-21 18:20:00,0.5578180534091308
2019-02-21 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5726872246696035,2019-02-21 23:20:00,-0.21560988430579245
2019-02-22 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4140969162995595,2019-02-22 07:05:00,1.2216027379791017
2019-02-22 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-22 07:05:00,0.09526750112641073
2019-02-22 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9427312775330399,2019-02-22 09:30:00,-0.2772980580449221
2019-02-22 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5022026431718063,2019-02-22 23:20:00,-0.08963089394985017
2019-02-23 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.34801762114537443,2019-02-23 07:05:00,-0.017199896417729985
2019-02-23 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4801762114537445,2019-02-23 07:05:00,0.03097668450959776
2019-02-23 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9603524229074891,2019-02-23 09:30:00,-0.3791333825568249
2019-02-23 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.2995594713656388,2019-02-23 18:20:00,0.6166267073686961
2019-02-23 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4801762114537445,2019-02-23 23:20:00,-0.5543964614476197
2019-02-24 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-02-24 07:05:00,-0.303712114484388
2019-02-24 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2731277533039647,2019-02-24 07:05:00,-0.020079416197294288
2019-02-24 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9691629955947139,2019-02-24 09:30:00,-0.4804703286453411
2019-02-24 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5066079295154184,2019-02-24 23:20:00,-0.5350150783159361
2019-02-25 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-02-25 07:05:00,-0.5307511740269659
2019-02-25 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3436123348017622,2019-02-25 07:05:00,-0.32104460854215067
2019-02-25 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.814977973568282,2019-02-25 09:30:00,-0.8453387099443768
2019-02-25 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-02-25 23:20:00,-0.8885868820182191
2019-02-26 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4140969162995595,2019-02-26 07:05:00,0.783860356104936
2019-02-26 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.47577092511013214,2019-02-26 07:05:00,-1.0676708621549742
2019-02-26 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9603524229074891,2019-02-26 09:30:00,-1.0268592068176865
2019-02-26 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.4449339207048459,2019-02-26 18:20:00,1.5305973604785124
2019-02-26 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5066079295154184,2019-02-26 23:20:00,-1.021155542638934
2019-02-27 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4537444933920705,2019-02-27 07:05:00,0.6598748794425381
2019-02-27 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.49779735682819387,2019-02-27 07:05:00,-0.7253956360494441
2019-02-27 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.4933920704845815,2019-02-27 09:30:00,-0.9931356001685574
2019-02-27 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.2643171806167401,2019-02-27 23:20:00,-0.6753362921893243
2019-02-28 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3744493392070484,2019-02-28 07:05:00,1.234948204649775
2019-02-28 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5066079295154184,2019-02-28 07:05:00,-0.567963429639798
2019-02-28 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9603524229074891,2019-02-28 09:30:00,-0.8371431536486934
2019-02-28 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.49779735682819387,2019-02-28 18:20:00,1.72967185293109
2019-02-28 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4537444933920705,2019-02-28 23:20:00,-0.6573392935670469
2019-03-01 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.4185022026431718,2019-03-01 07:05:00,0.8836467915429183
2019-03-01 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.5066079295154184,2019-03-01 07:05:00,-0.4777569350069057
2019-03-01 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9823788546255507,2019-03-01 09:30:00,-0.9070822590638826
2019-03-01 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-03-01 23:20:00,-0.6821474639756018
2019-03-02 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.26872246696035246,2019-03-02 07:05:00,-0.08547774042163228
2019-03-02 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4581497797356829,2019-03-02 07:05:00,-0.40150503622882505
2019-03-02 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9118942731277535,2019-03-02 09:30:00,-0.6219544255066305
2019-03-02 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0.36123348017621143,2019-03-02 18:20:00,0.09692876253769764
2019-03-02 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.48898678414096924,2019-03-02 23:20:00,-0.7570703536246527
2019-03-03 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2643171806167401,2019-03-03 07:05:00,0.465285792800436
2019-03-03 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-03-03 07:05:00,-0.6287655972929079
2019-03-03 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8546255506607932,2019-03-03 09:30:00,-0.9279034020853483
2019-03-03 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.46255506607929514,2019-03-03 23:20:00,-0.5609307563320158
2019-03-04 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.38325991189427316,2019-03-04 07:05:00,-0.7861978037025541
2019-03-04 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3744493392070484,2019-03-04 07:05:00,-0.3041551175273979
2019-03-04 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9339207048458151,2019-03-04 09:30:00,-1.102889604074262
2019-03-04 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4273127753303965,2019-03-04 23:20:00,-0.9209261041579422
2019-03-05 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.3524229074889868,2019-03-05 07:05:00,-0.03835329172145274
2019-03-05 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-03-05 07:05:00,-1.1255381346481435
2019-03-05 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.8854625550660795,2019-03-05 09:30:00,-1.3628216395603254
2019-03-05 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.43612334801762115,2019-03-05 18:20:00,-0.4180622749613204
2019-03-05 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.4581497797356829,2019-03-05 23:20:00,-0.947561662118913
2019-03-06 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.48898678414096924,2019-03-06 07:05:00,-1.1296359127959852
2019-03-06 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.34801762114537443,2019-03-06 07:05:00,-0.010610226152957302
2019-03-06 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9515418502202644,2019-03-06 09:30:00,-1.1808581396440057
2019-03-06 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.7136563876651985,2019-03-06 23:20:00,-0.7805495149041775
2019-03-07 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4801762114537445,2019-03-07 07:05:00,-0.7217962363249887
2019-03-07 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.35682819383259917,2019-03-07 07:05:00,0.040999628357696626
2019-03-07 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9162995594713657,2019-03-07 09:30:00,-1.1044954901051727
2019-03-07 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.5242290748898679,2019-03-07 18:20:00,-0.024730948148898497
2019-03-07 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.49779735682819387,2019-03-07 23:20:00,-0.8339867569672479
2019-03-08 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.43612334801762115,2019-03-08 07:05:00,0.6948167444599449
2019-03-08 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4845814977973569,2019-03-08 07:05:00,-0.3229273714749426
2019-03-08 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9559471365638768,2019-03-08 09:30:00,-0.7651551591595833
2019-03-08 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.3127753303964758,2019-03-08 23:20:00,-0.46042444094914275
2019-03-09 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.34801762114537443,2019-03-09 07:05:00,-0.298119201066388
2019-03-09 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4537444933920705,2019-03-09 07:05:00,0.11010810306724238
2019-03-09 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.9691629955947139,2019-03-09 09:30:00,-0.7719663309458608
2019-03-09 18:20:00,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0.47577092511013214,2019-03-09 18:20:00,-0.17169720766743526
2019-03-09 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.47577092511013214,2019-03-09 23:20:00,-0.8694823757884166
2019-03-10 07:05:00,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0.2907488986784141,2019-03-10 07:05:00,0.5209934254589323
2019-03-10 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.4801762114537445,2019-03-10 07:05:00,-0.6084428326948284
2019-03-10 09:30:00,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0.841409691629956,2019-03-10 09:30:00,-0.8724726463287336
2019-03-10 23:20:00,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0.5770925110132159,2019-03-10 23:20:00,-0.538669853420768
2019-03-11 07:05:00,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.46255506607929514,2019-03-11 07:05:00,-0.6826458423989881
